Date,Day,Season,Total guests,PSV_Count,Effenaar_Count,Temperature,Rain,Duration rain,Max rain,Timezone max rain,Wind,Timezone max wind,Temperature difference
2024-03-15,Friday,Winter,53.0,0.0,2.0,15.8,1.8,1.0,0.7000000000000001,17.0,5.1000000000000005,13.0,0.8000000000000007
2024-03-14,Thursday,Winter,55.0,0.0,1.0,18.1,0.0,0.0,0.0,1.0,3.5,11.0,3.1000000000000014
2024-03-13,Wednesday,Winter,11.0,0.0,0.0,13.200000000000001,1.6,3.7,0.5,6.0,4.2,15.0,1.799999999999999
2024-03-12,Tuesday,Winter,20.0,0.0,0.0,10.8,4.5,9.8,0.8,19.0,3.8000000000000003,11.0,4.199999999999999
2024-03-11,Monday,Winter,45.0,0.0,0.0,8.4,21.0,18.8,3.3000000000000003,13.0,2.0,10.0,6.6
2024-03-10,Sunday,Winter,58.0,0.0,2.0,14.100000000000001,0.0,0.0,0.0,1.0,3.3000000000000003,2.0,0.8999999999999986
2024-03-09,Saturday,Winter,87.0,0.0,2.0,14.4,-0.1,0.0,-0.1,1.0,3.7,15.0,0.5999999999999996
2024-03-08,Friday,Winter,107.0,0.0,3.0,11.600000000000001,0.0,0.0,0.0,1.0,4.800000000000001,12.0,3.3999999999999986
2024-03-07,Thursday,Winter,32.0,0.0,1.0,10.200000000000001,0.0,0.0,0.0,1.0,4.0,10.0,4.799999999999999
2024-03-06,Wednesday,Winter,19.0,0.0,0.0,12.700000000000001,0.0,0.0,0.0,1.0,1.8,22.0,2.299999999999999
2024-03-05,Tuesday,Winter,36.0,0.0,0.0,9.1,0.2,0.8,0.2,15.0,1.4000000000000001,12.0,5.9
2024-03-04,Monday,Winter,45.0,0.0,0.0,12.3,0.0,0.0,0.0,1.0,2.0,1.0,2.6999999999999993
2024-03-03,Sunday,Winter,85.0,0.0,1.0,15.700000000000001,0.1,0.30000000000000004,0.1,9.0,2.9000000000000004,19.0,0.7000000000000011
2024-03-02,Saturday,Winter,67.0,0.0,1.0,13.9,0.30000000000000004,1.2000000000000002,0.2,1.0,4.800000000000001,10.0,1.0999999999999996
2024-03-01,Friday,Winter,69.0,0.0,1.0,10.4,0.8,0.9,0.8,4.0,5.5,12.0,4.6
2024-02-29,Thursday,Winter,32.0,0.0,0.0,10.0,2.8000000000000003,6.1000000000000005,0.7000000000000001,18.0,4.6000000000000005,9.0,5.0
2024-02-28,Wednesday,Winter,40.0,0.0,1.0,8.9,0.0,0.0,0.0,1.0,3.1,11.0,6.1
2024-02-27,Tuesday,Winter,43.0,0.0,0.0,8.8,0.0,0.0,0.0,1.0,3.3000000000000003,4.0,6.199999999999999
2024-02-26,Monday,Winter,24.0,0.0,0.0,6.9,17.400000000000002,16.400000000000002,2.2,13.0,6.6000000000000005,12.0,8.1
2024-02-25,Sunday,Winter,46.0,0.0,2.0,10.200000000000001,2.1,2.9000000000000004,0.9,5.0,3.6,1.0,4.799999999999999
2024-02-24,Saturday,Winter,91.0,0.0,0.0,7.7,1.7000000000000002,2.2,0.9,8.0,4.3,11.0,7.3
2024-02-23,Friday,Winter,71.0,0.0,2.0,8.3,0.7000000000000001,0.6000000000000001,0.6000000000000001,15.0,6.4,10.0,6.699999999999999
2024-02-22,Thursday,Winter,38.0,0.0,1.0,13.200000000000001,9.700000000000001,5.5,3.4000000000000004,18.0,6.800000000000001,20.0,1.799999999999999
2024-02-21,Wednesday,Winter,71.0,0.0,1.0,10.9,6.0,8.5,1.1,18.0,6.2,14.0,4.1
2024-02-20,Tuesday,Winter,47.0,0.0,0.0,12.3,0.0,0.0,0.0,1.0,4.9,13.0,2.6999999999999993
2024-02-19,Monday,Winter,24.0,0.0,0.0,10.9,2.4000000000000004,1.6,1.2000000000000002,18.0,3.9000000000000004,13.0,4.1
2024-02-18,Sunday,Winter,46.0,0.0,0.0,11.4,5.2,10.700000000000001,0.8,10.0,5.800000000000001,15.0,3.5999999999999996
2024-02-17,Saturday,Winter,112.0,0.0,2.0,13.700000000000001,0.0,0.0,0.0,1.0,2.8000000000000003,1.0,1.299999999999999
2024-02-16,Friday,Winter,91.0,0.0,1.0,14.100000000000001,1.3,1.7000000000000002,0.4,13.0,3.6,10.0,0.8999999999999986
2024-02-15,Thursday,Winter,51.0,0.0,0.0,16.8,2.7,2.5,1.3,8.0,3.3000000000000003,1.0,1.8000000000000007
2024-02-14,Wednesday,Winter,71.0,0.0,0.0,12.5,3.7,6.2,1.0,15.0,6.2,4.0,2.5
2024-02-13,Tuesday,Winter,28.0,0.0,0.0,10.8,0.4,1.4000000000000001,0.2,19.0,4.7,12.0,4.199999999999999
2024-02-12,Monday,Winter,68.0,0.0,0.0,10.8,0.4,0.6000000000000001,0.2,6.0,3.4000000000000004,9.0,4.199999999999999
2024-02-11,Sunday,Winter,57.0,0.0,0.0,10.8,1.1,2.9000000000000004,0.7000000000000001,5.0,2.8000000000000003,6.0,4.199999999999999
2024-02-10,Saturday,Winter,77.0,0.0,0.0,12.600000000000001,1.5,3.9000000000000004,0.8,20.0,2.5,1.0,2.3999999999999986
2024-02-09,Friday,Winter,26.0,0.0,1.0,13.600000000000001,3.7,5.5,1.1,3.0,4.4,5.0,1.3999999999999986
2024-02-08,Thursday,Winter,9.0,0.0,0.0,11.0,17.400000000000002,13.100000000000001,3.0,15.0,2.8000000000000003,21.0,4.0
2024-02-07,Wednesday,Winter,20.0,0.0,0.0,10.8,17.8,6.6000000000000005,6.9,3.0,2.5,1.0,4.199999999999999
2024-02-06,Tuesday,Winter,34.0,0.0,0.0,12.200000000000001,3.9000000000000004,3.8000000000000003,1.5,24.0,9.8,24.0,2.799999999999999
2024-02-05,Monday,Winter,17.0,0.0,0.0,11.700000000000001,-0.1,0.0,-0.1,1.0,8.4,13.0,3.299999999999999
2024-02-04,Sunday,Winter,59.0,0.0,0.0,12.4,5.5,6.6000000000000005,1.0,11.0,6.4,18.0,2.5999999999999996
2024-02-03,Saturday,Winter,104.0,0.0,1.0,10.600000000000001,7.6000000000000005,9.8,1.8,23.0,5.4,11.0,4.399999999999999
2024-02-02,Friday,Winter,73.0,0.0,0.0,10.100000000000001,0.1,0.6000000000000001,0.1,24.0,6.1000000000000005,9.0,4.899999999999999
2024-02-01,Thursday,Winter,28.0,0.0,1.0,9.4,3.6,3.3000000000000003,1.8,1.0,3.1,1.0,5.6
2024-01-31,Wednesday,Winter,23.0,0.0,0.0,8.4,-0.1,0.0,-0.1,1.0,4.2,23.0,6.6
2024-01-30,Tuesday,Winter,30.0,0.0,0.0,12.100000000000001,0.30000000000000004,0.8,0.1,20.0,4.3,13.0,2.8999999999999986
2024-01-29,Monday,Winter,22.0,0.0,0.0,12.100000000000001,0.0,0.0,0.0,1.0,2.7,12.0,2.8999999999999986
2024-01-28,Sunday,Winter,45.0,0.0,1.0,10.8,0.0,0.0,0.0,1.0,2.8000000000000003,14.0,4.199999999999999
2024-01-27,Saturday,Winter,97.0,0.0,1.0,7.9,0.0,0.0,0.0,1.0,2.5,13.0,7.1
2024-01-26,Friday,Winter,103.0,0.0,2.0,11.600000000000001,3.8000000000000003,3.6,1.5,7.0,5.4,10.0,3.3999999999999986
2024-01-25,Thursday,Winter,46.0,0.0,0.0,10.3,1.4000000000000001,3.6,0.5,16.0,3.2,21.0,4.699999999999999
2024-01-24,Wednesday,Winter,18.0,0.0,0.0,13.700000000000001,1.0,1.1,0.9,3.0,8.200000000000001,1.0,1.299999999999999
2024-01-23,Tuesday,Winter,30.0,0.0,0.0,13.4,2.4000000000000004,4.6000000000000005,1.1,18.0,7.5,22.0,1.5999999999999996
2024-01-22,Monday,Winter,30.0,0.0,0.0,11.5,13.200000000000001,6.6000000000000005,5.9,11.0,9.0,1.0,3.5
2024-01-21,Sunday,Winter,51.0,0.0,0.0,9.1,-0.1,0.0,-0.1,1.0,7.0,24.0,5.9
2024-01-20,Saturday,Winter,91.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,1.0,14.0
2024-01-19,Friday,Winter,65.0,0.0,1.0,2.4000000000000004,-0.1,0.0,-0.1,1.0,3.8000000000000003,23.0,12.6
2024-01-18,Thursday,Winter,32.0,0.0,1.0,3.8000000000000003,0.0,0.0,0.0,1.0,1.7000000000000002,13.0,11.2
2024-01-17,Wednesday,Winter,29.0,0.0,0.0,-0.5,0.0,0.0,0.0,1.0,1.9000000000000001,2.0,15.5
2024-01-16,Tuesday,Winter,28.0,0.0,0.0,1.3,0.4,0.6000000000000001,0.30000000000000004,3.0,4.0,2.0,13.7
2024-01-15,Monday,Winter,28.0,0.0,0.0,1.6,6.6000000000000005,6.2,1.0,14.0,4.5,10.0,13.4
2024-01-14,Sunday,Winter,59.0,0.0,0.0,1.4000000000000001,3.7,6.6000000000000005,1.2000000000000002,24.0,5.4,11.0,13.6
2024-01-13,Saturday,Winter,123.0,0.0,2.0,3.3000000000000003,0.1,0.30000000000000004,0.1,18.0,4.1000000000000005,21.0,11.7
2024-01-12,Friday,Winter,66.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,1.5,11.0,12.0
2024-01-11,Thursday,Winter,30.0,0.0,0.0,0.30000000000000004,0.0,0.0,0.0,1.0,2.2,14.0,14.7
2024-01-10,Wednesday,Winter,14.0,0.0,0.0,0.2,0.0,0.0,0.0,1.0,3.0,10.0,14.8
2024-01-09,Tuesday,Winter,32.0,0.0,0.0,-0.1,0.0,0.0,0.0,1.0,5.5,12.0,15.1
2024-01-08,Monday,Winter,32.0,0.0,0.0,-0.1,-0.1,0.0,-0.1,1.0,6.5,14.0,15.1
2024-01-07,Sunday,Winter,54.0,0.0,1.0,1.4000000000000001,-0.1,0.0,-0.1,1.0,5.5,9.0,13.6
2024-01-06,Saturday,Winter,61.0,0.0,3.0,6.800000000000001,-0.1,0.0,-0.1,1.0,3.8000000000000003,14.0,8.2
2024-01-05,Friday,Winter,61.0,0.0,1.0,9.1,1.9000000000000001,3.7,0.7000000000000001,9.0,6.2,12.0,5.9
2024-01-04,Thursday,Winter,56.0,0.0,0.0,9.4,6.0,5.0,1.1,12.0,4.1000000000000005,1.0,5.6
2024-01-03,Wednesday,Winter,20.0,0.0,0.0,11.700000000000001,22.8,8.9,4.3,20.0,7.800000000000001,1.0,3.299999999999999
2024-01-02,Tuesday,Winter,51.0,0.0,0.0,12.5,20.200000000000003,13.5,2.9000000000000004,16.0,8.6,21.0,2.5
2024-01-01,Monday,Winter,11.0,0.0,0.0,9.0,2.8000000000000003,4.5,0.6000000000000001,1.0,7.6000000000000005,1.0,6.0
2023-12-31,Sunday,Winter,0.0,0.0,1.0,11.0,1.3,2.1,0.6000000000000001,11.0,7.4,19.0,4.0
2023-12-30,Saturday,Winter,61.0,0.0,0.0,10.3,0.1,0.1,0.1,19.0,5.6000000000000005,1.0,4.699999999999999
2023-12-29,Friday,Winter,76.0,0.0,0.0,11.4,15.3,4.1000000000000005,8.1,13.0,8.3,1.0,3.5999999999999996
2023-12-28,Thursday,Winter,64.0,0.0,1.0,11.5,0.0,0.0,0.0,1.0,9.3,6.0,3.5
2023-12-27,Wednesday,Winter,55.0,0.0,0.0,10.8,3.7,3.4000000000000004,1.6,6.0,5.0,24.0,4.199999999999999
2023-12-26,Tuesday,Winter,2.0,0.0,0.0,11.0,5.1000000000000005,3.1,1.8,1.0,4.7,1.0,4.0
2023-12-25,Monday,Winter,2.0,0.0,0.0,12.4,25.1,15.8,3.7,13.0,7.1000000000000005,24.0,2.5999999999999996
2023-12-24,Sunday,Winter,1.0,0.0,0.0,13.100000000000001,16.5,14.700000000000001,2.5,12.0,9.0,13.0,1.8999999999999986
2023-12-23,Saturday,Winter,62.0,0.0,2.0,11.4,0.30000000000000004,0.4,0.30000000000000004,3.0,8.3,7.0,3.5999999999999996
2023-12-22,Friday,Winter,68.0,0.0,1.0,11.100000000000001,6.800000000000001,2.4000000000000004,3.1,23.0,7.7,19.0,3.8999999999999986
2023-12-21,Thursday,Winter,56.0,1.0,1.0,12.0,22.3,11.9,8.1,20.0,8.0,12.0,3.0
2023-12-20,Wednesday,Autumn,38.0,0.0,1.0,9.0,2.0,4.800000000000001,0.7000000000000001,24.0,6.2,20.0,6.0
2023-12-19,Tuesday,Autumn,32.0,0.0,0.0,8.3,13.0,13.200000000000001,1.7000000000000002,15.0,6.0,5.0,6.699999999999999
2023-12-18,Monday,Autumn,35.0,0.0,2.0,6.2,0.0,0.0,0.0,1.0,5.6000000000000005,2.0,8.8
2023-12-17,Sunday,Autumn,51.0,0.0,0.0,9.5,0.30000000000000004,2.0,0.1,1.0,4.6000000000000005,9.0,5.5
2023-12-16,Saturday,Autumn,69.0,0.0,2.0,9.200000000000001,0.2,1.7000000000000002,0.1,23.0,4.7,11.0,5.799999999999999
2023-12-15,Friday,Autumn,82.0,0.0,2.0,9.4,-0.1,0.0,-0.1,1.0,2.8000000000000003,1.0,5.6
2023-12-14,Thursday,Autumn,48.0,0.0,1.0,7.7,0.0,0.0,0.0,1.0,2.9000000000000004,1.0,7.3
2023-12-13,Wednesday,Autumn,20.0,0.0,0.0,9.1,3.4000000000000004,3.5,1.1,8.0,2.4000000000000004,24.0,5.9
2023-12-12,Tuesday,Autumn,33.0,1.0,1.0,11.4,3.1,2.7,1.2000000000000002,21.0,3.1,17.0,3.5999999999999996
2023-12-11,Monday,Autumn,20.0,0.0,0.0,10.8,4.1000000000000005,4.0,1.6,16.0,6.300000000000001,6.0,4.199999999999999
2023-12-10,Sunday,Autumn,29.0,0.0,1.0,11.4,2.8000000000000003,4.5,1.2000000000000002,18.0,8.3,3.0,3.5999999999999996
2023-12-09,Saturday,Autumn,66.0,0.0,0.0,11.3,7.1000000000000005,6.6000000000000005,2.5,14.0,6.1000000000000005,13.0,3.6999999999999993
2023-12-08,Friday,Autumn,60.0,0.0,0.0,8.4,1.9000000000000001,2.6,1.2000000000000002,3.0,3.8000000000000003,11.0,6.6
2023-12-07,Thursday,Autumn,21.0,1.0,1.0,4.3,-0.1,0.0,-0.1,1.0,3.2,22.0,10.7
2023-12-06,Wednesday,Autumn,17.0,0.0,0.0,7.2,0.7000000000000001,0.4,0.7000000000000001,16.0,2.5,13.0,7.8
2023-12-05,Tuesday,Autumn,36.0,0.0,0.0,3.9000000000000004,0.9,2.9000000000000004,0.30000000000000004,3.0,2.9000000000000004,9.0,11.1
2023-12-04,Monday,Autumn,27.0,0.0,0.0,2.7,8.200000000000001,8.8,2.1,17.0,3.8000000000000003,16.0,12.3
2023-12-03,Sunday,Autumn,49.0,0.0,2.0,2.6,3.4000000000000004,5.1000000000000005,1.0,20.0,4.0,12.0,12.4
2023-12-02,Saturday,Autumn,43.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.5,22.0,14.0
2023-12-01,Friday,Autumn,57.0,0.0,2.0,1.1,0.0,0.0,0.0,1.0,3.4000000000000004,17.0,13.9
2023-11-30,Thursday,Autumn,23.0,0.0,0.0,3.4000000000000004,0.0,0.0,0.0,1.0,1.4000000000000001,13.0,11.6
2023-11-29,Wednesday,Autumn,21.0,0.0,1.0,3.7,6.7,3.4000000000000004,3.3000000000000003,3.0,3.3000000000000003,6.0,11.3
2023-11-28,Tuesday,Autumn,29.0,0.0,0.0,4.0,0.2,0.1,0.2,22.0,4.5,1.0,11.0
2023-11-27,Monday,Autumn,41.0,0.0,0.0,5.9,32.1,20.8,4.2,5.0,4.800000000000001,6.0,9.1
2023-11-26,Sunday,Autumn,53.0,0.0,1.0,7.2,0.6000000000000001,1.6,0.4,24.0,3.3000000000000003,22.0,7.8
2023-11-25,Saturday,Autumn,97.0,0.0,2.0,8.0,3.2,1.9000000000000001,1.0,12.0,3.0,5.0,7.0
2023-11-24,Friday,Autumn,61.0,0.0,3.0,10.4,3.5,2.9000000000000004,1.3,9.0,4.9,17.0,4.6
2023-11-23,Thursday,Autumn,39.0,0.0,1.0,12.600000000000001,0.8,1.2000000000000002,0.5,23.0,6.300000000000001,11.0,2.3999999999999986
2023-11-22,Wednesday,Autumn,14.0,0.0,0.0,6.800000000000001,-0.1,0.0,-0.1,1.0,3.0,20.0,8.2
2023-11-21,Tuesday,Autumn,27.0,0.0,0.0,10.4,0.6000000000000001,1.3,0.30000000000000004,17.0,2.6,18.0,4.6
2023-11-20,Monday,Autumn,18.0,0.0,0.0,12.3,3.3000000000000003,2.8000000000000003,1.8,14.0,4.1000000000000005,1.0,2.6999999999999993
2023-11-19,Sunday,Autumn,43.0,0.0,1.0,13.600000000000001,4.1000000000000005,4.4,1.9000000000000001,16.0,8.1,10.0,1.3999999999999986
2023-11-18,Saturday,Autumn,142.0,0.0,1.0,13.5,13.9,11.4,5.4,15.0,4.7,13.0,1.5
2023-11-17,Friday,Autumn,119.0,0.0,2.0,9.5,0.1,0.8,0.1,9.0,1.2000000000000002,11.0,5.5
2023-11-16,Thursday,Autumn,60.0,0.0,0.0,8.6,0.0,0.0,0.0,1.0,2.6,2.0,6.4
2023-11-15,Wednesday,Autumn,52.0,0.0,1.0,13.200000000000001,0.8,1.2000000000000002,0.4,6.0,5.800000000000001,11.0,1.799999999999999
2023-11-14,Tuesday,Autumn,33.0,0.0,0.0,13.200000000000001,26.200000000000003,8.8,7.4,21.0,7.0,3.0,1.799999999999999
2023-11-13,Monday,Autumn,62.0,0.0,1.0,15.200000000000001,11.5,7.7,2.3000000000000003,7.0,6.0,14.0,0.20000000000000107
2023-11-12,Sunday,Autumn,88.0,1.0,2.0,8.4,0.0,0.0,0.0,1.0,1.8,1.0,6.6
2023-11-11,Saturday,Autumn,120.0,0.0,1.0,10.3,0.4,0.4,0.30000000000000004,4.0,4.0,9.0,4.699999999999999
2023-11-10,Friday,Autumn,65.0,0.0,0.0,9.0,9.8,4.7,3.8000000000000003,19.0,4.7,3.0,6.0
2023-11-09,Thursday,Autumn,21.0,0.0,1.0,12.100000000000001,6.4,4.4,4.1000000000000005,17.0,5.5,1.0,2.8999999999999986
2023-11-08,Wednesday,Autumn,39.0,1.0,0.0,11.8,11.0,8.9,3.3000000000000003,21.0,6.2,13.0,3.1999999999999993
2023-11-07,Tuesday,Autumn,30.0,0.0,0.0,11.5,0.2,0.2,0.1,22.0,5.800000000000001,13.0,3.5
2023-11-06,Monday,Autumn,19.0,0.0,0.0,12.3,0.5,0.6000000000000001,0.4,14.0,6.6000000000000005,1.0,2.6999999999999993
2023-11-05,Sunday,Autumn,36.0,0.0,1.0,11.4,4.0,2.8000000000000003,1.9000000000000001,11.0,6.0,14.0,3.5999999999999996
2023-11-04,Saturday,Autumn,75.0,0.0,1.0,11.200000000000001,3.4000000000000004,4.5,0.9,13.0,5.1000000000000005,1.0,3.799999999999999
2023-11-03,Friday,Autumn,61.0,0.0,1.0,12.3,0.9,2.1,0.5,5.0,7.5,1.0,2.6999999999999993
2023-11-02,Thursday,Autumn,55.0,0.0,1.0,15.4,4.7,5.6000000000000005,1.5,22.0,9.700000000000001,14.0,0.40000000000000036
2023-11-01,Wednesday,Autumn,19.0,0.0,0.0,15.4,4.3,4.9,1.4000000000000001,3.0,5.300000000000001,14.0,0.40000000000000036
2023-10-31,Tuesday,Autumn,53.0,0.0,0.0,13.5,1.8,2.6,0.9,15.0,4.4,9.0,1.5
2023-10-30,Monday,Autumn,19.0,0.0,0.0,13.8,8.9,5.300000000000001,3.6,21.0,3.4000000000000004,23.0,1.1999999999999993
2023-10-29,Sunday,Autumn,58.0,1.0,1.0,15.600000000000001,4.6000000000000005,2.5,2.5,6.0,6.300000000000001,9.0,0.6000000000000014
2023-10-28,Saturday,Autumn,115.0,0.0,2.0,15.600000000000001,2.6,2.7,1.0,21.0,4.9,11.0,0.6000000000000014
2023-10-27,Friday,Autumn,66.0,0.0,1.0,13.3,14.3,9.8,2.4000000000000004,7.0,2.8000000000000003,13.0,1.6999999999999993
2023-10-26,Thursday,Autumn,42.0,0.0,2.0,12.0,0.2,0.9,0.1,17.0,1.7000000000000002,13.0,3.0
2023-10-25,Wednesday,Autumn,34.0,0.0,0.0,11.0,18.7,12.100000000000001,4.7,10.0,2.7,11.0,4.0
2023-10-24,Tuesday,Autumn,36.0,0.0,0.0,14.200000000000001,1.6,1.4000000000000001,1.1,12.0,4.4,3.0,0.7999999999999989
2023-10-23,Monday,Autumn,20.0,0.0,0.0,13.9,4.800000000000001,5.1000000000000005,2.5,21.0,2.6,14.0,1.0999999999999996
2023-10-22,Sunday,Autumn,61.0,0.0,0.0,15.600000000000001,1.1,1.5,0.5,3.0,3.9000000000000004,2.0,0.6000000000000014
2023-10-21,Saturday,Autumn,125.0,1.0,0.0,16.400000000000002,0.6000000000000001,1.6,0.2,8.0,5.800000000000001,10.0,1.4000000000000021
2023-10-20,Friday,Autumn,74.0,0.0,0.0,15.0,45.7,11.4,8.9,10.0,3.9000000000000004,8.0,0.0
2023-10-19,Thursday,Autumn,48.0,0.0,0.0,17.7,1.0,2.1,0.5,14.0,3.0,1.0,2.6999999999999993
2023-10-18,Wednesday,Autumn,36.0,0.0,1.0,14.4,13.5,2.9000000000000004,10.9,21.0,4.4,12.0,0.5999999999999996
2023-10-17,Tuesday,Autumn,43.0,0.0,0.0,13.3,0.0,0.0,0.0,1.0,3.9000000000000004,12.0,1.6999999999999993
